City,State,accident_count,avg_severity,max_severity,night_accidents,weekend_accidents,avg_temperature,avg_visibility,avg_wind_speed,precipitation_accidents,night_accident_rate,weekend_accident_rate,precipitation_rate,tourist_visit_count,avg_stay_nights,total_stay_nights,avg_spending,avg_satisfaction,avg_party_size,tourist_density,avg_traffic_severity,max_traffic_severity,traffic_incident_count,avg_traffic_volume,avg_speed,dominant_weather
San Lorenzo,CA,7,2.4285714285714284,3,2,0,49.300000000000004,10.0,6.166666666666667,0,0.2857142857142857,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Marcos,CA,16,2.125,3,1,1,66.75625,9.5,7.276923076923077,1,0.0625,0.0625,0.0625,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Marino,CA,1,2.0,2,0,0,80.6,10.0,5.8,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Mateo,CA,25,2.0,2,10,5,61.711999999999996,8.652000000000001,10.381818181818181,0,0.4,0.2,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Pablo,CA,14,2.5714285714285716,3,4,1,63.16428571428571,8.77142857142857,8.75,1,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Pedro,CA,8,2.5,3,2,2,68.77142857142857,11.25,8.2,0,0.25,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Quentin,CA,3,3.0,3,2,2,54.199999999999996,10.0,15.0,0,0.6666666666666666,0.6666666666666666,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Rafael,CA,10,2.2,3,4,2,54.32000000000001,8.27,7.544444444444443,0,0.4,0.2,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Ramon,CA,4,2.25,3,2,3,46.0,9.75,8.866666666666667,0,0.5,0.75,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
San Ysidro,CA,4,2.5,3,2,0,67.025,7.8,6.533333333333334,1,0.5,0.0,0.25,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sanford,FL,9,2.2222222222222223,3,3,3,70.36666666666666,9.022222222222222,6.033333333333333,0,0.3333333333333333,0.3333333333333333,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Ana,CA,22,2.272727272727273,3,6,0,63.95,9.272727272727273,7.3133333333333335,0,0.2727272727272727,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Barbara,CA,9,2.0,2,4,0,61.21111111111111,9.777777777777779,12.666666666666666,1,0.4444444444444444,0.0,0.1111111111111111,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Clara,CA,16,2.125,3,7,0,63.5375,9.6875,9.628571428571428,0,0.4375,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Clarita,CA,8,2.0,2,2,0,69.125,8.75,3.625,0,0.25,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Cruz,CA,9,2.0,2,3,0,62.13333333333334,8.977777777777778,7.8999999999999995,2,0.3333333333333333,0.0,0.2222222222222222,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Fe Springs,CA,20,2.9,3,9,5,66.455,9.1,5.363636363636363,0,0.45,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Monica,CA,19,2.8421052631578947,3,6,5,65.10526315789474,9.578947368421053,6.64375,0,0.3157894736842105,0.2631578947368421,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Paula,CA,1,2.0,2,1,0,66.0,10.0,4.6,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santa Rosa,CA,39,2.0,2,16,7,60.23076923076923,8.805128205128204,8.589655172413792,2,0.41025641025641024,0.1794871794871795,0.05128205128205128,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Santee,CA,6,2.0,2,0,0,72.5,9.5,7.8,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sarasota,FL,52,2.173076923076923,3,5,5,77.38461538461539,9.846153846153847,9.083333333333334,0,0.09615384615384616,0.09615384615384616,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Saratoga,CA,3,2.0,2,2,0,59.0,10.0,8.1,0,0.6666666666666666,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sausalito,CA,4,2.0,2,0,1,56.125,10.0,10.95,0,0.0,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sayreville,NJ,1,2.0,2,0,0,41.2,5.0,8.1,1,0.0,0.0,1.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Schaumburg,IL,1,3.0,3,0,0,77.0,10.0,5.8,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Schenectady,NY,2,2.5,3,0,0,33.45,10.0,8.05,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Schiller Park,IL,2,3.0,3,0,0,65.05,6.5,14.950000000000001,1,0.0,0.0,0.5,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Schodack Landing,NY,1,3.0,3,0,0,30.9,10.0,4.6,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Scotts Valley,CA,7,2.0,2,1,1,59.528571428571425,8.214285714285714,6.7,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Seal Beach,CA,6,3.0,3,0,1,80.31666666666666,9.833333333333334,6.68,0,0.0,0.16666666666666666,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Seaside,CA,2,2.0,2,1,1,56.0,10.0,7.5,0,0.5,0.5,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sebastopol,CA,5,2.0,2,0,1,70.66,10.0,7.62,0,0.0,0.2,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sebring,FL,5,2.0,2,0,0,74.47999999999999,8.7,7.525,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Seffner,FL,5,2.6,3,2,0,80.6,8.75,6.166666666666667,0,0.4,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Selkirk,NY,1,3.0,3,0,0,21.9,10.0,4.6,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Seminole,FL,6,2.0,2,1,0,77.63333333333334,10.0,8.3,0,0.16666666666666666,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Shelton,CT,1,2.0,2,1,0,39.0,5.0,3.5,1,1.0,0.0,1.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sherman Oaks,CA,32,2.3125,3,10,2,72.125,9.53125,6.516,1,0.3125,0.0625,0.03125,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Shingle Springs,CA,6,2.1666666666666665,3,1,0,49.699999999999996,8.366666666666667,11.916666666666666,2,0.16666666666666666,0.0,0.3333333333333333,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Shirley,NY,1,2.0,2,1,0,39.9,10.0,8.1,1,1.0,0.0,1.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Shorewood,IL,1,3.0,3,0,0,71.2,10.0,5.8,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Silverado,CA,2,2.0,2,1,0,55.5,10.0,8.1,0,0.5,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Simi Valley,CA,5,2.0,2,1,0,67.8,10.0,7.0,1,0.2,0.0,0.2,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sioux City,IA,1,2.0,2,0,0,86.0,10.0,5.8,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sloughhouse,CA,1,2.0,2,0,0,95.0,10.0,9.2,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Smyrna,GA,3,3.0,3,2,0,66.60000000000001,10.0,3.4666666666666663,0,0.6666666666666666,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Snellville,GA,1,2.0,2,0,0,73.4,7.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Soda Springs,CA,1,3.0,3,1,0,28.9,3.0,8.1,1,1.0,0.0,1.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Solana Beach,CA,4,3.0,3,0,0,65.9,9.5,6.65,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Soledad,CA,3,2.0,2,1,0,56.06666666666666,8.0,8.65,0,0.3333333333333333,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Somis,CA,1,2.0,2,0,0,63.0,9.0,5.8,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sonoma,CA,7,2.0,2,1,1,60.800000000000004,9.0,5.3999999999999995,0,0.14285714285714285,0.14285714285714285,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Soquel,CA,3,2.0,2,2,1,62.36666666666667,10.0,6.95,0,0.6666666666666666,0.3333333333333333,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sorrento,FL,3,2.0,2,0,0,78.96666666666667,10.0,6.533333333333334,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
South El Monte,CA,13,2.3846153846153846,3,4,3,73.12307692307692,10.0,7.428571428571429,0,0.3076923076923077,0.23076923076923078,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
South Gate,CA,4,3.0,3,0,0,64.0,9.25,5.2,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
South Haven,MI,1,3.0,3,1,0,30.4,4.0,10.4,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
South Holland,IL,2,2.5,3,1,0,32.95,10.0,4.6,0,0.5,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
South Pasadena,CA,2,2.0,2,1,0,61.1,10.0,8.1,0,0.5,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
South Salem,NY,1,2.0,2,0,0,41.0,10.0,4.6,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
South San Francisco,CA,14,2.2857142857142856,3,7,2,56.66428571428571,9.928571428571429,9.4,0,0.5,0.14285714285714285,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Southfield,MI,16,2.6875,3,3,2,46.525,9.0625,9.2875,0,0.1875,0.125,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Spring Hill,FL,39,2.0256410256410255,3,5,2,78.32564102564102,9.692307692307692,8.486666666666666,2,0.1282051282051282,0.05128205128205128,0.05128205128205128,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Spring Valley,CA,20,2.0,2,7,1,72.77000000000001,9.421052631578947,8.607692307692307,0,0.35,0.05,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Spring Valley,NY,3,2.6666666666666665,3,0,1,38.0,10.0,15.366666666666667,0,0.0,0.3333333333333333,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Springfield,NE,2,2.0,2,0,0,64.05,10.0,9.2,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Springfield,NJ,1,2.0,2,1,0,35.2,10.0,12.7,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stanfordville,NY,1,2.0,2,0,1,35.1,1.8,3.5,1,0.0,1.0,1.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Starr,SC,1,2.0,2,0,0,48.9,10.0,3.5,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Staten Island,NY,4,3.0,3,1,1,34.825,8.25,12.299999999999999,0,0.25,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stevenson Ranch,CA,5,2.4,3,3,2,69.8,9.8,5.2,0,0.6,0.4,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stevensville,MI,1,3.0,3,0,1,90.0,9.0,12.7,0,0.0,1.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stockbridge,GA,10,2.9,3,3,2,60.11,8.8,9.8,2,0.3,0.2,0.2,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stockton,CA,51,2.196078431372549,3,10,16,67.02549019607844,9.415686274509804,10.242222222222221,4,0.19607843137254902,0.3137254901960784,0.0784313725490196,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stoneham,MA,1,2.0,2,1,0,28.0,10.0,8.1,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stonyford,CA,1,2.0,2,0,0,66.9,10.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stoughton,MA,1,2.0,2,1,0,27.0,2.5,8.1,0,1.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Stuart,FL,2,2.5,3,0,1,65.30000000000001,7.0,6.35,0,0.0,0.5,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Studio City,CA,11,2.0,2,3,0,68.60909090909091,9.454545454545455,8.3,1,0.2727272727272727,0.0,0.09090909090909091,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Suffern,NY,4,3.0,3,2,0,36.975,10.0,6.533333333333332,0,0.5,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Suisun City,CA,2,2.0,2,0,1,48.45,1.75,16.1,0,0.0,0.5,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Summerland,CA,1,2.0,2,0,0,64.9,10.0,6.9,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sun City,CA,3,2.3333333333333335,3,0,0,61.56666666666666,10.0,1.2,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sun City Center,FL,1,3.0,3,0,0,64.4,0.2,2.3,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sun Valley,CA,23,2.9130434782608696,3,6,0,68.85652173913044,9.434782608695652,7.9411764705882355,3,0.2608695652173913,0.0,0.13043478260869565,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sunland,CA,2,3.0,3,0,0,63.05,10.0,8.1,1,0.0,0.0,0.5,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sunnyvale,CA,17,2.0,2,3,4,62.8,10.0,8.86923076923077,1,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sunol,CA,9,2.7777777777777777,3,2,1,67.46666666666667,9.555555555555555,12.014285714285714,1,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Surfside,FL,1,2.0,2,0,0,75.9,10.0,8.1,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sutter Creek,CA,2,2.0,2,0,1,71.6,5.9,19.6,1,0.0,0.5,0.5,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Suwanee,GA,2,2.5,3,0,0,85.1,10.0,6.9,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Swartz Creek,MI,11,2.090909090909091,3,2,0,54.56363636363637,7.472727272727273,9.11,1,0.18181818181818182,0.0,0.09090909090909091,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Sylmar,CA,25,2.76,3,11,7,69.872,9.64,7.9375,0,0.44,0.28,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Tampa,FL,85,2.541176470588235,4,9,9,76.12,9.31566265060241,7.523188405797102,2,0.10588235294117647,0.10588235294117647,0.023529411764705882,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.5517241379310347,4.0,145.0,2761.4,33.58059100460282,Rain
Tarpon Springs,FL,9,2.0,2,1,0,74.33333333333333,9.555555555555555,7.177777777777777,0,0.1111111111111111,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Tarzana,CA,4,2.0,2,3,1,59.05,10.0,5.8,0,0.75,0.25,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Taylor,MI,7,3.0,3,1,1,46.51428571428572,7.714285714285714,8.385714285714286,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
Tecate,CA,1,2.0,2,0,0,57.0,10.0,10.4,0,0.0,0.0,0.0,0.0,3.01246551115271,2360.0,205.38929301425264,4.185904382554643,2.1505231472501176,796.5,2.491570639305446,4.0,0.0,2692.789815241675,34.49765336373367,Unknown
